index,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
50000,0.9990573525428772,0.04602675139904022,1.0,0.12641726434230804,0.9214262962341309,0.9916417598724365,0.005214663688093424,0.9846408367156982,0.9861878752708435,0.05968347564339638,0.04696911200881004,0.10824351012706757,0.04346947744488716,0.017004333436489105,0.0089650833979249,0.6689717173576355,0.13597175478935242,0.15843665599822998,0.016190357506275177,0.9999672174453735,0.995029628276825,0.009397326037287712,0.015504470095038414,0.944075882434845,0.016769317910075188,0.9990424513816833
50001,0.004733856767416,0.9741997718811035,0.7686805129051208,0.009953705593943596,0.9987693428993225,0.24045595526695251,0.9977117776870728,0.009361274540424347,0.9999877214431763,0.20545321702957153,0.9994914531707764,0.9580322504043579,0.002212452469393611,0.02359362691640854,0.9989355206489563,0.999103844165802,0.20627224445343018,0.9547502994537354,0.004141698125749826,0.05025634914636612,0.9895757436752319,0.984606921672821,0.15939050912857056,0.0019546218682080507,0.29019373655319214,0.03764043748378754
50002,0.007331386674195528,0.01772637479007244,0.9910090565681458,0.9980437755584717,0.991705060005188,0.003426220500841737,0.9656835198402405,0.9807944297790527,0.9999998807907104,0.01329365000128746,0.990435004234314,0.030040083453059196,0.005326417274773121,0.9875097274780273,0.013429074548184872,0.9988976716995239,0.04399711266160011,0.9999992847442627,0.9985259175300598,0.007379134651273489,0.9140658378601074,0.023206207901239395,0.9997164607048035,0.004052064847201109,0.003366973949596286,0.9932542443275452
50003,0.9977784752845764,0.9999016523361206,0.027432404458522797,0.998185932636261,0.0063561187125742435,0.9992027878761292,0.9992994070053101,0.0103976521641016,0.01810310408473015,0.09416596591472626,0.9998219609260559,0.9999074935913086,0.9911354780197144,0.025467321276664734,0.0018157648155465722,0.9963337182998657,0.007963934913277626,0.060201436281204224,0.05868620425462723,0.9856032133102417,0.042920153588056564,0.10721616446971893,0.03514597564935684,0.997424840927124,0.013083363883197308,0.9993807077407837
50004,0.0072324867360293865,0.006547289900481701,0.9999061822891235,0.006304842419922352,0.9995437264442444,0.9636684060096741,0.011289340443909168,0.20416618883609772,0.02756580151617527,0.02414608560502529,0.009697631001472473,0.9998853206634521,0.9996047616004944,0.005510703194886446,0.9986341595649719,0.039116110652685165,0.9979358911514282,0.048522401601076126,0.9969909191131592,0.9380146861076355,0.9860455393791199,0.07856126129627228,0.9948167204856873,0.028718415647745132,0.014379436150193214,0.019078204408288002
50005,0.06661449372768402,0.9976184964179993,0.9978702068328857,0.03235863149166107,0.14153330028057098,0.4312066435813904,0.006384804844856262,0.012158292345702648,0.006206769496202469,0.9995883107185364,0.1674598753452301,0.9310765862464905,0.007426700089126825,0.9997448325157166,0.9967828989028931,0.9990702271461487,0.061608802527189255,0.01846371218562126,0.03450353816151619,0.052471332252025604,0.019119376316666603,0.319419264793396,0.9988428354263306,0.00416744127869606,0.9992871880531311,0.029104402288794518
50006,0.0042394488118588924,0.02833746187388897,0.9989798665046692,0.6374566555023193,0.9971147775650024,0.03850125893950462,0.05261768028140068,0.021386446431279182,0.2784148156642914,0.38502588868141174,0.1359328180551529,0.0027812249027192593,0.05819239094853401,0.7420640587806702,0.009664628654718399,0.08585235476493835,0.9994589686393738,0.0007867068634368479,0.9745081663131714,0.9999250173568726,0.9996001124382019,0.014528968371450901,0.9854552745819092,0.9788523316383362,0.027393171563744545,0.023953348398208618
50007,0.9868402481079102,0.008089968003332615,0.998340368270874,0.01033380813896656,0.9996045231819153,0.02063315361738205,0.0034711030311882496,0.9197801351547241,0.01573038287460804,0.999232292175293,0.03632213547825813,0.041932445019483566,0.9901140928268433,0.030848948284983635,0.9980568289756775,0.02628193609416485,0.028038861230015755,0.21775883436203003,0.00651004072278738,0.13401320576667786,0.016286129131913185,0.9989847540855408,0.9813699722290039,0.9968756437301636,0.014813314191997051,0.004536458756774664
50008,0.1322372704744339,0.008220948278903961,0.9997805953025818,0.0005906642763875425,0.9935283064842224,0.9989245533943176,0.957984209060669,0.6507136225700378,0.9954544305801392,0.9999995231628418,0.024911049753427505,0.5053697228431702,0.976880669593811,0.5668988227844238,0.011311545968055725,0.5616981387138367,0.9159709215164185,0.9987121820449829,0.024558639153838158,0.8602373600006104,0.08341742306947708,0.999748170375824,0.9958945512771606,0.0062704249285161495,0.12514041364192963,0.9999995231628418
50009,0.9952507019042969,0.028876930475234985,0.9402965307235718,0.9599379897117615,0.0029052055906504393,0.013487810268998146,0.9887679219245911,0.9999771118164062,0.999531626701355,0.09963375329971313,0.25655919313430786,0.9999957084655762,0.008068075403571129,0.996353268623352,0.07145652920007706,0.02729189209640026,0.9914817810058594,0.9990822076797485,0.008154340088367462,0.9777826070785522,0.9846014976501465,0.016834713518619537,0.39694491028785706,0.9971407651901245,0.013946381397545338,0.9999432563781738
50010,0.023449914529919624,0.9930011034011841,0.9643981456756592,0.004416560288518667,0.0023607159964740276,0.01142213400453329,0.0022347101476043463,0.9981378316879272,0.10508798807859421,0.9996404647827148,0.9560047388076782,0.999992847442627,0.9869349002838135,0.18308067321777344,0.9998476505279541,0.008500654250383377,0.9984691739082336,0.9997861981391907,0.025141622871160507,0.0051354533061385155,0.9969559907913208,0.9994662404060364,0.05081021040678024,0.007583974860608578,0.054914578795433044,0.9994358420372009
50011,0.9608238339424133,0.01051927451044321,0.010358958505094051,0.00579704949632287,0.9852474927902222,0.004934101831167936,0.9988449811935425,0.9888113737106323,0.041477542370557785,0.9999996423721313,0.0927935317158699,0.013995293527841568,0.032200973480939865,0.021221937611699104,0.1137416660785675,0.9996590614318848,0.999573290348053,0.0065193576738238335,0.9999361038208008,0.9973944425582886,0.993595540523529,0.008375050500035286,0.028982754796743393,0.004428916610777378,0.012091473676264286,0.003829370019957423
50012,0.9932328462600708,0.018093213438987732,0.9030232429504395,0.010130807757377625,0.9986851811408997,0.003751434152945876,0.001386498217470944,0.9968218803405762,0.02092222310602665,0.9995331764221191,0.017306135967373848,0.9984666109085083,0.006454105023294687,0.99456787109375,0.05242261290550232,0.007566004991531372,0.9931893348693848,0.0830075815320015,0.006693301256746054,0.5583528280258179,0.9887740612030029,0.07411018013954163,0.9934990406036377,0.9951979517936707,0.009861038997769356,0.1290365308523178
50013,0.007429894991219044,0.006846701726317406,0.9997039437294006,0.012577781453728676,0.0038638515397906303,0.04799473285675049,0.0038853047881275415,0.01066739670932293,0.7495917081832886,0.9927708506584167,0.9994232654571533,1.0,0.0012369214091449976,0.031093569472432137,0.06257764250040054,0.03797853738069534,0.9947690367698669,0.025192081928253174,0.997241735458374,0.44756725430488586,0.04091992601752281,0.9998968839645386,0.01757773943245411,0.8798335790634155,1.0,0.036666389554739
50014,0.6689289808273315,0.9628329277038574,0.9965697526931763,0.029571395367383957,0.03867306932806969,0.02849074825644493,0.019550763070583344,0.006314633414149284,0.0068540628999471664,0.999371349811554,0.9992408752441406,0.9997900128364563,0.9757736325263977,0.013003031723201275,0.9999885559082031,0.9580671787261963,0.014501991681754589,0.2517586350440979,0.9802207946777344,0.9983769655227661,0.008525305427610874,0.5284627079963684,0.054328739643096924,0.006319438107311726,0.006613506469875574,0.0077257463708519936
50015,0.0401085764169693,0.02357776276767254,0.9444040060043335,0.001781135331839323,0.9979709982872009,0.2756056487560272,0.2572319805622101,0.9757914543151855,0.040789756923913956,0.04395829141139984,0.267749547958374,0.9834851622581482,0.0020908068399876356,0.9999996423721313,0.15287619829177856,0.07881984859704971,0.6580391526222229,0.5901462435722351,0.08301316946744919,0.9945808053016663,0.9957873225212097,0.023343464359641075,0.9988777041435242,0.19924873113632202,0.012347713112831116,0.996973991394043
50016,0.9959736466407776,0.019849732518196106,0.9930105805397034,0.9422760605812073,0.008991367183625698,0.9992691874504089,0.0024348879233002663,0.9998161196708679,0.020741263404488564,0.9160447120666504,0.01824144646525383,0.06851700693368912,0.9996300935745239,0.07522865384817123,0.01662985049188137,0.9907722473144531,0.0009706213022582233,0.3329797387123108,0.9935544729232788,0.9999977350234985,0.9997510313987732,0.09984241425991058,0.9795829653739929,0.11202426254749298,0.9999998807907104,0.9995538592338562
50017,0.036092352122068405,0.012008018791675568,0.016407011076807976,0.9965201616287231,0.0041399444453418255,0.13322703540325165,0.9877808094024658,0.023704199120402336,0.0011792604345828295,0.1470232456922531,0.04858975112438202,0.9999518394470215,0.0034259927924722433,0.6117831468582153,0.3932947516441345,0.9988571405410767,0.9992328882217407,0.9943300485610962,0.005713313817977905,0.9978455305099487,0.004799205809831619,0.9984306693077087,0.9983364939689636,0.006358938291668892,0.9998051524162292,0.001251717796549201
50018,0.02610953338444233,0.22547778487205505,0.9999573230743408,0.9364004135131836,0.7428998351097107,0.9989609718322754,0.04037465527653694,0.22938576340675354,0.010776055045425892,0.1777815818786621,0.03973875939846039,0.9999828338623047,0.1281469315290451,0.20548535883426666,0.2515876293182373,0.9064297676086426,0.05981765687465668,0.14790138602256775,0.040846165269613266,0.04211669787764549,0.7759801745414734,0.7413280010223389,0.9985066056251526,0.9981046915054321,0.5401526689529419,0.013583984225988388
50019,0.013059698976576328,0.9948899745941162,0.10080333054065704,0.0017457586945965886,0.02887580171227455,0.986207127571106,0.04959927126765251,0.012708617374300957,0.013426069170236588,0.02898339182138443,0.9991282820701599,0.0028238515369594097,0.11495103687047958,0.9999363422393799,0.9999794960021973,0.030320463702082634,0.9907703399658203,0.030146485194563866,0.998417854309082,0.03564772754907608,0.010674881748855114,0.02300705388188362,0.9992915391921997,0.03314187005162239,0.999652624130249,0.16143466532230377
50020,0.9994731545448303,0.09417615085840225,0.9992745518684387,0.5611691474914551,0.12724651396274567,0.9760915637016296,0.9410291910171509,0.47082799673080444,0.9999992847442627,0.9978779554367065,0.05786139518022537,0.7513465881347656,0.00303219654597342,0.8055850863456726,0.9998841285705566,0.046465445309877396,0.9994685053825378,0.004148835316300392,0.477922260761261,0.10348738729953766,0.019199544563889503,0.08381093293428421,0.052033815532922745,0.0023424571845680475,0.9999887943267822,0.014644107781350613
50021,0.013966863043606281,0.02104533277451992,0.9999071359634399,0.008558153174817562,0.1409720778465271,0.9990723133087158,0.06013172119855881,0.9999669790267944,0.0116834482178092,0.9864646196365356,0.08916310966014862,0.22503702342510223,0.0010383465560153127,0.007741228211671114,0.9997385144233704,0.9972323775291443,0.19753678143024445,0.03991076350212097,0.9999854564666748,0.9999972581863403,0.9895477294921875,0.020956311374902725,0.07208886742591858,0.048182301223278046,0.6283683180809021,0.00431095901876688
50022,0.06276284903287888,0.9999256134033203,0.9999998807907104,0.020089253783226013,0.9999852180480957,0.4144899249076843,0.9954322576522827,0.5911794900894165,0.9347975850105286,0.9999884366989136,0.7968714237213135,0.9029297232627869,0.9584748148918152,0.02271159179508686,0.8966457843780518,0.01288131345063448,0.8550978899002075,0.004797108471393585,0.025451183319091797,0.9126617312431335,0.5608206391334534,0.9929894208908081,0.9999823570251465,0.028849458321928978,0.9993839263916016,0.9997069239616394
50023,0.9831722974777222,0.999606192111969,0.9942776560783386,0.9998146891593933,0.15179191529750824,0.33205825090408325,0.2460932433605194,0.03347925469279289,0.018379179760813713,0.1764911562204361,0.9991391897201538,0.9996750354766846,0.001976006431505084,0.9956375956535339,0.024807173758745193,0.10853216052055359,0.8754213452339172,0.012961390428245068,0.21644482016563416,0.02725936286151409,0.022167978808283806,0.34754374623298645,0.018974516540765762,0.006598989944905043,0.9872023463249207,0.9996978044509888
50024,0.9998223185539246,0.33519086241722107,0.2769438922405243,0.4432412385940552,0.9920144081115723,0.12691566348075867,0.4014746844768524,0.9997802376747131,0.006552446633577347,0.057211097329854965,0.11831367760896683,0.14573583006858826,0.00254405802115798,0.003464842215180397,0.9999996423721313,0.9999576807022095,0.8335162997245789,0.9880391955375671,0.9277456998825073,0.1511552631855011,0.019430600106716156,0.03353394195437431,0.9968593120574951,0.4933518171310425,0.9236412048339844,0.9958447813987732
50025,0.034088585525751114,0.01015379186719656,0.9988242983818054,0.08567081391811371,0.9999592304229736,0.053752828389406204,0.0044510685838758945,0.9896643757820129,0.0003443630412220955,0.9999986886978149,0.00527906185016036,0.02706497721374035,0.0033993800170719624,0.006861710920929909,0.005023092031478882,0.9267640709877014,0.9986155033111572,0.004573595244437456,0.999968409538269,0.27184268832206726,0.9999206066131592,0.9992027878761292,1.0,0.006471156142652035,0.029910746961832047,0.984618604183197
50026,0.988125205039978,0.0071109808050096035,0.998684823513031,0.7340054512023926,0.031505752354860306,0.009062477387487888,0.0040552872233092785,0.041389692574739456,0.9977121353149414,0.9863693714141846,0.09219544380903244,0.9999996423721313,0.9977560639381409,0.8088412284851074,0.010154041461646557,0.042385999113321304,0.25817644596099854,0.9527811408042908,0.03205833211541176,0.8774613738059998,0.9991266131401062,0.8603047728538513,0.9998194575309753,0.9357085824012756,0.9995003938674927,0.3638085722923279
50027,0.9943526983261108,0.042013201862573624,0.007628866471350193,0.9732856750488281,0.04963855817914009,0.01361104380339384,0.994544267654419,0.02922898717224598,0.9697747826576233,0.9851711392402649,0.022121436893939972,0.7778982520103455,0.07509618252515793,0.028528280556201935,0.9968457818031311,0.06792131066322327,0.9999734163284302,0.0070945811457931995,0.010795459151268005,0.016983041539788246,0.01752876304090023,0.01924942247569561,0.9998601675033569,0.042358361184597015,0.9968920350074768,0.9985826015472412
50028,0.03963322937488556,0.02382444590330124,0.05965669825673103,0.9881072640419006,0.9982388019561768,0.0176690686494112,0.008816836401820183,0.05756853148341179,0.04280010610818863,0.8416650891304016,0.9953839182853699,0.2289072424173355,0.9913424253463745,0.018368571996688843,0.888353168964386,0.9999161958694458,0.9999560117721558,0.3360849618911743,0.9998189806938171,0.12776248157024384,0.997373104095459,0.1965261697769165,0.08517477661371231,0.9986507296562195,0.9934163093566895,0.011549072340130806
50029,0.9989141225814819,0.007202750071883202,0.02118108980357647,0.02340063266456127,0.011229678988456726,0.9997867941856384,0.9961679577827454,0.999957799911499,0.12775951623916626,0.05137573555111885,0.0921139270067215,0.003232761286199093,0.00816372036933899,0.9993669390678406,0.002939241472631693,0.010060244239866734,0.9994165897369385,0.9999985694885254,0.04000435024499893,0.06891123205423355,0.9942203760147095,0.028185635805130005,0.9993807077407837,0.006289631128311157,0.9981270432472229,0.28372806310653687
