index,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
50000,0.9615964889526367,0.38095057010650635,0.999782383441925,0.8088071346282959,0.11594324558973312,0.9849848747253418,0.08571110665798187,0.9586364030838013,0.9929289221763611,0.22417226433753967,0.1355411857366562,0.18683429062366486,0.04283915460109711,0.12401334941387177,0.07456895709037781,0.30306386947631836,0.5233784317970276,0.07546398788690567,0.11182592064142227,0.9062607884407043,0.9452304244041443,0.12075269967317581,0.17633382976055145,0.18713289499282837,0.1083347424864769,0.8666147589683533
50001,0.1013278141617775,0.08154752105474472,0.7821854948997498,0.12432479858398438,0.9848685264587402,0.6065784096717834,0.9240867495536804,0.11514365673065186,0.9129011034965515,0.9931408762931824,0.06436193734407425,0.8321243524551392,0.16789056360721588,0.052518147975206375,0.9651910066604614,0.9715765118598938,0.32926782965660095,0.6539245247840881,0.6576597690582275,0.06834302842617035,0.9393172860145569,0.9640108942985535,0.8276656270027161,0.04865380749106407,0.14550143480300903,0.03142174705862999
50002,0.22386711835861206,0.18421435356140137,0.10249704867601395,0.5588297843933105,0.4389803111553192,0.11558372527360916,0.9022623300552368,0.9168668985366821,0.9993721842765808,0.7027241587638855,0.9765943884849548,0.12807351350784302,0.3465408384799957,0.4360548257827759,0.0554928258061409,0.9758659601211548,0.3269437849521637,0.9167978763580322,0.9573488235473633,0.059158213436603546,0.9790247082710266,0.07646606862545013,0.994164764881134,0.04957038164138794,0.0903177484869957,0.9693025350570679
50003,0.6954257488250732,0.982848048210144,0.13448022305965424,0.6460833549499512,0.05953383073210716,0.9483729600906372,0.2569217085838318,0.30375370383262634,0.8909479379653931,0.5843034982681274,0.9651349186897278,0.9897060394287109,0.9275065064430237,0.05885413661599159,0.02202150598168373,0.9719494581222534,0.1342393159866333,0.33534517884254456,0.21146734058856964,0.9822929501533508,0.06312596797943115,0.06274235248565674,0.0968497022986412,0.9904969930648804,0.7353927493095398,0.8308132290840149
50004,0.09841741621494293,0.061881840229034424,0.937317967414856,0.17805913090705872,0.9173973798751831,0.9689635634422302,0.6012071967124939,0.054013531655073166,0.8322314023971558,0.07679768651723862,0.0766376480460167,0.8658304810523987,0.9654319286346436,0.06975521892309189,0.8500910997390747,0.6552206873893738,0.9781007766723633,0.04243858903646469,0.7745174765586853,0.9917069673538208,0.07352086156606674,0.11606529355049133,0.9347041249275208,0.0898672565817833,0.15820135176181793,0.17676645517349243
50005,0.07962621003389359,0.8444989323616028,0.9863678812980652,0.0717507004737854,0.04236755892634392,0.7342100143432617,0.14651444554328918,0.09394306689500809,0.9464028477668762,0.9952805638313293,0.5519694685935974,0.13831213116645813,0.08905573189258575,0.8384909629821777,0.7541945576667786,0.1959012746810913,0.8706188797950745,0.08156000077724457,0.13506203889846802,0.07709106057882309,0.32392165064811707,0.1290978044271469,0.940519392490387,0.09287519752979279,0.9119877219200134,0.05887532979249954
50006,0.046507906168699265,0.4582793712615967,0.9943245053291321,0.07572967559099197,0.9210898876190186,0.22460344433784485,0.15942303836345673,0.035687774419784546,0.963302731513977,0.8044158816337585,0.09644533693790436,0.5880007743835449,0.036792121827602386,0.06274562329053879,0.03808294236660004,0.24868044257164001,0.9136953949928284,0.03022981807589531,0.6936118602752686,0.9993478655815125,0.9528270363807678,0.05909919738769531,0.9740784764289856,0.05416504293680191,0.08566415309906006,0.16980688273906708
50007,0.3187945783138275,0.07084163278341293,0.9838972687721252,0.04720041900873184,0.9109868407249451,0.1380344182252884,0.1105704978108406,0.8472236394882202,0.41218772530555725,0.9127306342124939,0.08713112771511078,0.26033666729927063,0.9536884427070618,0.04218597710132599,0.9655113816261292,0.07399396598339081,0.48892641067504883,0.09357850253582001,0.1297728717327118,0.2851310074329376,0.09629858285188675,0.9320569634437561,0.6761122345924377,0.06830867379903793,0.09925834834575653,0.09281224012374878
50008,0.14527757465839386,0.09399136155843735,0.14168770611286163,0.18379874527454376,0.99535071849823,0.8341701030731201,0.573233425617218,0.15961411595344543,0.9980448484420776,0.9994012117385864,0.07427377253770828,0.801906406879425,0.8231394290924072,0.08757900446653366,0.11350134015083313,0.7864176034927368,0.5981300473213196,0.9997561573982239,0.837984025478363,0.18608145415782928,0.09666623175144196,0.16470369696617126,0.9955339431762695,0.03800303116440773,0.13751524686813354,0.9999717473983765
50009,0.9878069758415222,0.2576739490032196,0.9864528775215149,0.8676077723503113,0.026071248576045036,0.7430893182754517,0.44328972697257996,0.9760361313819885,0.9954020977020264,0.9118591547012329,0.20319417119026184,0.9619076251983643,0.20564761757850647,0.5263611674308777,0.031029876321554184,0.30338215827941895,0.9946084022521973,0.8937495350837708,0.06557343900203705,0.9118980765342712,0.8861721158027649,0.09266979247331619,0.9186372756958008,0.7376019358634949,0.5196025371551514,0.9753192663192749
50010,0.17183901369571686,0.9409201741218567,0.7594316601753235,0.053744349628686905,0.1566273421049118,0.14422960579395294,0.7043890357017517,0.954757571220398,0.4954506754875183,0.999460756778717,0.8982359766960144,0.5547407865524292,0.7477806210517883,0.08967888355255127,0.6996508240699768,0.867788553237915,0.9985184073448181,0.9439020156860352,0.6772777438163757,0.07154625654220581,0.35124507546424866,0.37780269980430603,0.23901523649692535,0.04324440285563469,0.057960573583841324,0.9530494809150696
50011,0.828098475933075,0.0851762443780899,0.9942227005958557,0.06965078413486481,0.4779609739780426,0.18040654063224792,0.9134765863418579,0.9219154119491577,0.4941321015357971,0.9866645336151123,0.08922414481639862,0.08661346882581711,0.0640488937497139,0.06674317270517349,0.02568795159459114,0.9884536862373352,0.9977465271949768,0.04434380307793617,0.9998289346694946,0.8662847876548767,0.9391472935676575,0.06989878416061401,0.043566443026065826,0.0320994108915329,0.08412086218595505,0.03687877953052521
