index,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
50000,0.9824327230453491,0.008755973540246487,0.9993588328361511,0.9237084984779358,0.9962601661682129,0.9991693496704102,0.007387952413409948,0.9563246369361877,0.9980337023735046,0.6355867981910706,0.13873422145843506,0.005107735749334097,0.06375063210725784,0.04363485425710678,0.8557451367378235,0.11509972810745239,0.01651660166680813,0.008167234249413013,0.019611427560448647,0.9889495372772217,0.9848328232765198,0.7479357719421387,0.014950539916753769,0.9993124008178711,0.01877099834382534,0.9995449185371399
50001,0.034871648997068405,0.47150468826293945,0.9063875079154968,0.023809894919395447,0.9986140727996826,0.03460221365094185,0.9942536950111389,0.013459192588925362,0.9887343645095825,0.9603661298751831,0.9997032284736633,0.9992338418960571,0.0749625489115715,0.029875904321670532,0.9985356330871582,0.9960935711860657,0.098539799451828,0.045116864144802094,0.07976723462343216,0.06569845229387283,0.4619937837123871,0.999677300453186,0.5976420640945435,0.025110090151429176,0.30724552273750305,0.024474361911416054
50002,0.43955424427986145,0.015712643042206764,0.9733510613441467,0.997634768486023,0.9814504384994507,0.030471201986074448,0.9799964427947998,0.5219714641571045,0.9999599456787109,0.9918639659881592,0.995030403137207,0.3303571939468384,0.10232986509799957,0.026503566652536392,0.017677951604127884,0.9991243481636047,0.008392056450247765,0.9967992305755615,0.937267005443573,0.008593939244747162,0.9646029472351074,0.24264757335186005,0.9849809408187866,0.04515547677874565,0.011809897609055042,0.9973913431167603
50003,0.9711655974388123,0.9901511669158936,0.5112677216529846,0.7560110688209534,0.10252196341753006,0.9998881816864014,0.9948817491531372,0.5314238667488098,0.04412774741649628,0.07172101736068726,0.996109664440155,0.9990915060043335,0.9877939224243164,0.04692000150680542,0.03287149593234062,0.996181845664978,0.10296107828617096,0.013457420282065868,0.013935619965195656,0.9911002516746521,0.022904111072421074,0.15811266005039215,0.015388451516628265,0.9795050024986267,0.08478456735610962,0.9957149624824524
50004,0.027092142030596733,0.007958745583891869,0.3336316645145416,0.010608948767185211,0.9995290040969849,0.9955499172210693,0.01357647217810154,0.014311365783214569,0.8111061453819275,0.0399307943880558,0.14053680002689362,0.9999991655349731,0.9959346055984497,0.017027804628014565,0.9996752738952637,0.0372445322573185,0.9993595480918884,0.010709832422435284,0.9986189603805542,0.8422161340713501,0.02016248181462288,0.9968536496162415,0.9704157114028931,0.10264170169830322,0.10586520284414291,0.09179025143384933
50005,0.05362020432949066,0.9821863174438477,0.9978960752487183,0.06303656846284866,0.20917131006717682,0.9227805137634277,0.029267648234963417,0.017037728801369667,0.05050944536924362,0.9995566010475159,0.8779932260513306,0.3930436372756958,0.12341830879449844,0.2726307809352875,0.9552109241485596,0.9518046975135803,0.9347917437553406,0.06885039061307907,0.02360999770462513,0.028690049424767494,0.8719821572303772,0.04097872972488403,0.9852054715156555,0.010084696114063263,0.9985836744308472,0.03337165340781212
50006,0.3506317436695099,0.029561251401901245,0.9977684020996094,0.968691885471344,0.9732275009155273,0.45068174600601196,0.12788745760917664,0.01921788416802883,0.07917212694883347,0.30865684151649475,0.08416498452425003,0.1671309471130371,0.15032127499580383,0.07027455419301987,0.11117646843194962,0.567399799823761,0.8886105418205261,0.006396794691681862,0.9967747330665588,0.9997323155403137,0.9999169111251831,0.041154809296131134,0.705894410610199,0.9896979928016663,0.027184221893548965,0.057204145938158035
50007,0.9969511032104492,0.01825663633644581,0.9998699426651001,0.02370929904282093,0.9957629442214966,0.01787969283759594,0.012566008605062962,0.9999908208847046,0.07042574882507324,0.9653477072715759,0.0308420117944479,0.015803121030330658,0.3632943034172058,0.04185888171195984,0.9962853193283081,0.020905381068587303,0.01393761858344078,0.13770398497581482,0.012875396758317947,0.9770992398262024,0.02542114071547985,0.9900535345077515,0.9800430536270142,0.251504510641098,0.06568782776594162,0.0704030692577362
50008,0.06825654208660126,0.022244352847337723,0.01761290244758129,0.9291328191757202,0.9969648718833923,0.9873348474502563,0.00959185604006052,0.08497068285942078,0.9985880255699158,1.0,0.13575883209705353,0.41169407963752747,0.9973424077033997,0.011949174106121063,0.01757514476776123,0.19963108003139496,0.9974210262298584,0.9998766183853149,0.02809619903564453,0.5200821757316589,0.012045628391206264,0.9999955892562866,0.9065324664115906,0.012741420418024063,0.06649024039506912,0.9999998807907104
50009,0.9574103951454163,0.1532670259475708,0.9960883855819702,0.9998145699501038,0.36854609847068787,0.042889513075351715,0.9786327481269836,0.995489776134491,0.6791074275970459,0.04006537050008774,0.13117963075637817,0.9992485642433167,0.050652455538511276,0.7753813862800598,0.08461050689220428,0.8756898641586304,0.9999270439147949,0.773279070854187,0.02414453960955143,0.027706248685717583,0.9834060668945312,0.936806857585907,0.12749837338924408,0.9681128859519958,0.08214133232831955,0.9969969987869263
50010,0.021231265738606453,0.9725676774978638,0.042153842747211456,0.06334148347377777,0.09248930960893631,0.014047147706151009,0.016502657905220985,0.9986107349395752,0.02748519740998745,0.9998540878295898,0.9778571128845215,0.983717679977417,0.9802758693695068,0.04784547537565231,0.99078768491745,0.05994296073913574,0.9997957348823547,0.9956005811691284,0.0376180075109005,0.0164467953145504,0.9921618103981018,0.9933440685272217,0.030087266117334366,0.018410110846161842,0.058427948504686356,0.9960975050926208
50011,0.9542147517204285,0.039403777569532394,0.03840247914195061,0.07383700460195541,0.01617591083049774,0.023300103843212128,0.9990574717521667,0.9943519830703735,0.011472630314528942,0.999995231628418,0.04939164221286774,0.10785500705242157,0.053844861686229706,0.048912834376096725,0.04594893008470535,0.996798574924469,0.9967394471168518,0.030172407627105713,0.9916447997093201,0.9862866997718811,0.9893067479133606,0.019886935129761696,0.43300318717956543,0.019463807344436646,0.030655914917588234,0.029210451990365982
50012,0.9983142614364624,0.5164251327514648,0.9990205764770508,0.043510567396879196,0.9990605711936951,0.020054206252098083,0.01655544340610504,0.9931968450546265,0.9666147828102112,0.9956673383712769,0.04983954504132271,0.9996557235717773,0.06343606859445572,0.9903373718261719,0.09576767683029175,0.03295018523931503,0.01822352595627308,0.7238263487815857,0.016915619373321533,0.10826276987791061,0.982619047164917,0.0645187497138977,0.9981141090393066,0.6806085109710693,0.038798458874225616,0.32519975304603577
50013,0.013076167553663254,0.022199232131242752,0.9975749850273132,0.08333205431699753,0.0594700425863266,0.04426655173301697,0.05509865656495094,0.022755570709705353,0.21973976492881775,0.9936845898628235,0.9999324083328247,0.9999915361404419,0.0557934045791626,0.022072436287999153,0.021490972489118576,0.0225668977946043,0.9572259187698364,0.012107085436582565,0.9991599321365356,0.4090674817562103,0.04365808144211769,0.9992241859436035,0.009219130501151085,0.9699891805648804,0.9993889331817627,0.07118715345859528
50014,0.15014979243278503,0.9785900712013245,0.999830961227417,0.9858673214912415,0.41813158988952637,0.05876169353723526,0.03564104065299034,0.017900051549077034,0.06750884652137756,0.9999061822891235,0.9992998838424683,0.9960790276527405,0.997794508934021,0.03578968718647957,0.999998927116394,0.999957799911499,0.09768294543027878,0.017190350219607353,0.9605377912521362,0.0370916947722435,0.05722386762499809,0.20050933957099915,0.04216403141617775,0.009003713726997375,0.036016520112752914,0.5835051536560059
50015,0.02126084268093109,0.029449626803398132,0.7180871367454529,0.8644800186157227,0.999245285987854,0.9242119789123535,0.8232550024986267,0.08780469000339508,0.12317853420972824,0.028727300465106964,0.9993953704833984,0.8735666275024414,0.04347165673971176,0.999214768409729,0.024535542353987694,0.037828247994184494,0.07067251205444336,0.036936018615961075,0.007197756785899401,0.980388879776001,0.9994317889213562,0.023906927555799484,0.9972309470176697,0.07086196541786194,0.021575449034571648,0.9993187189102173
50016,0.9997753500938416,0.6123625636100769,0.7255947589874268,0.269714891910553,0.12214885652065277,0.9999758005142212,0.09281481057405472,0.9996944665908813,0.05135802552103996,0.8676766753196716,0.99777752161026,0.08116497099399567,0.9999536275863647,0.18899987637996674,0.021141808480024338,0.9872415065765381,0.018674587830901146,0.9773392081260681,0.1064344123005867,0.9999029636383057,0.9994567036628723,0.05801903083920479,0.05671139433979988,0.11860141903162003,0.40378424525260925,0.9983190894126892
50017,0.014761921018362045,0.06978844106197357,0.04574346914887428,0.9920294284820557,0.7102252840995789,0.880561351776123,0.9988991022109985,0.009629204869270325,0.008978973142802715,0.028429822996258736,0.03714882209897041,0.9999616146087646,0.02943161316215992,0.037517596036195755,0.11312795430421829,0.9996953010559082,0.9972739815711975,0.9874559044837952,0.0237978957593441,0.9819688200950623,0.005189708434045315,0.9988197684288025,0.8864777088165283,0.007234931457787752,0.9827377200126648,0.03662128001451492
50018,0.09023930877447128,0.40281543135643005,0.9993208646774292,0.060267187654972076,0.9927443265914917,0.19668471813201904,0.02303142286837101,0.8265311121940613,0.08241791278123856,0.9524037837982178,0.038231443613767624,0.9966448545455933,0.6744095087051392,0.6346259713172913,0.038148485124111176,0.9998179078102112,0.009586770087480545,0.1129426434636116,0.016029590740799904,0.0667760968208313,0.04472336545586586,0.28948500752449036,0.21488381922245026,0.9989926218986511,0.3916679620742798,0.03763584420084953
50019,0.03354571387171745,0.9883583188056946,0.022790340706706047,0.03063907101750374,0.08659462630748749,0.9994651675224304,0.04603248089551926,0.009321894496679306,0.07677999138832092,0.05361494421958923,0.998339056968689,0.01174156740307808,0.8116026520729065,0.9990339279174805,0.9992408752441406,0.022540543228387833,0.9797952175140381,0.02177763544023037,0.9999098777770996,0.03467362001538277,0.03725940361618996,0.028779486194252968,0.9971799850463867,0.05830083787441254,0.999854564666748,0.10474202781915665
50020,0.9957433342933655,0.14847466349601746,0.9969820380210876,0.07443324476480484,0.9602974057197571,0.9969902038574219,0.9954944849014282,0.0164019875228405,0.9992315769195557,0.35474780201911926,0.05600316449999809,0.344400554895401,0.7716740965843201,0.04436622932553291,0.999967098236084,0.045075673609972,0.8754838705062866,0.010213902220129967,0.8188049793243408,0.052491433918476105,0.08424016088247299,0.8743464350700378,0.0546378567814827,0.0096662025898695,0.9992276430130005,0.10931367427110672
50021,0.3088347017765045,0.033235546201467514,0.9998779296875,0.15213437378406525,0.10742053389549255,0.9393333792686462,0.17051559686660767,0.9985016584396362,0.023674074560403824,0.07604151964187622,0.9987534284591675,0.07227252423763275,0.5629413723945618,0.02898026816546917,0.9993575215339661,0.29253649711608887,0.012232935056090355,0.9146013855934143,0.9706354141235352,0.660392165184021,0.9935014843940735,0.0894954726099968,0.6218858957290649,0.041162628680467606,0.06500623375177383,0.20874729752540588
50022,0.3821062743663788,0.999032735824585,0.9995852112770081,0.6717426776885986,0.999687910079956,0.8951505422592163,0.9999802112579346,0.14406795799732208,0.9430533051490784,0.9999951124191284,0.9993157386779785,0.9993517994880676,0.26509320735931396,0.06303450465202332,0.2309008091688156,0.06416352838277817,0.14781823754310608,0.01539289578795433,0.01707347109913826,0.4194604456424713,0.21129287779331207,0.9726616740226746,0.9992235898971558,0.024450527504086494,0.17322619259357452,0.9999877214431763
50023,0.9896087050437927,0.9998617172241211,0.9489609599113464,0.9988798499107361,0.08341836929321289,0.2854282855987549,0.9848245978355408,0.08821696043014526,0.22833266854286194,0.0750548243522644,0.9996114373207092,0.9540048837661743,0.04235876724123955,0.9905732274055481,0.053975071758031845,0.06956887990236282,0.9982643723487854,0.027010202407836914,0.020082149654626846,0.009028928354382515,0.05522465705871582,0.02459597960114479,0.03682965412735939,0.018898792564868927,0.997369647026062,0.9997618794441223
50024,0.9984286427497864,0.2224261462688446,0.10296088457107544,0.9705367088317871,0.9975267052650452,0.03664013743400574,0.016147388145327568,0.9686681628227234,0.09646353870630264,0.028600335121154785,0.05358602851629257,0.10860372334718704,0.7085800766944885,0.07068655639886856,1.0,0.29878273606300354,0.01758142001926899,0.995705783367157,0.993372917175293,0.5376259088516235,0.017130596563220024,0.04103781655430794,0.9978137016296387,0.9992032647132874,0.19318309426307678,0.9932053089141846
50025,0.06864577531814575,0.014344249852001667,0.9991414546966553,0.45225125551223755,0.9989187717437744,0.036459293216466904,0.015877285972237587,0.9978629946708679,0.012016229331493378,0.9999986886978149,0.09559055417776108,0.04274122789502144,0.9918862581253052,0.0452590174973011,0.055479295551776886,0.0465475358068943,0.9975666999816895,0.014372983947396278,0.9999569654464722,0.19538043439388275,0.9968312382698059,0.9999525547027588,0.9969509840011597,0.005024271551519632,0.021038752049207687,0.9941892623901367
50026,0.7473695874214172,0.007907392457127571,0.9995884299278259,0.04907865822315216,0.10859446227550507,0.04610215872526169,0.0051869493909180164,0.10131151229143143,0.9551117420196533,0.9932876229286194,0.276761919260025,0.9790976643562317,0.9475480914115906,0.9573391675949097,0.1343286782503128,0.6549989581108093,0.520401120185852,0.9910892248153687,0.024634066969156265,0.31308513879776,0.9876298308372498,0.9969125986099243,0.9929641485214233,0.9593921899795532,0.9538407921791077,0.9159417748451233
50027,0.7910671830177307,0.08957259356975555,0.022061925381422043,0.3524622917175293,0.040460143238306046,0.02811349183320999,0.973633348941803,0.06210709735751152,0.9569928646087646,0.9983826875686646,0.07003164291381836,0.08706393837928772,0.06018875539302826,0.016542213037610054,0.9744946956634521,0.18736137449741364,0.9972599744796753,0.04597850888967514,0.010495937429368496,0.011430375277996063,0.013061555102467537,0.9453651905059814,0.992662787437439,0.051956262439489365,0.9961463212966919,0.9939622282981873
