index,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
50000,0.981171727180481,0.05965946242213249,0.9999994039535522,0.9737811088562012,0.9919540286064148,0.9939424395561218,0.013880960643291473,0.9896728992462158,0.9911943674087524,0.07737338542938232,0.027352718636393547,0.030865631997585297,0.045202210545539856,0.03393487259745598,0.11567800492048264,0.10272420197725296,0.015287879854440689,0.016488971188664436,0.011004417203366756,0.991992175579071,0.986600935459137,0.6752887964248657,0.01610824652016163,0.9913691878318787,0.01770198903977871,0.9996504783630371
50001,0.019236423075199127,0.9664400815963745,0.9888277053833008,0.13062620162963867,0.9934864044189453,0.1006026417016983,0.9998730421066284,0.05013943836092949,0.999901294708252,0.9983224272727966,0.9701453447341919,0.7338056564331055,0.07040135562419891,0.03790172562003136,0.9971591234207153,0.9930370450019836,0.051232386380434036,0.8806653618812561,0.009959882125258446,0.06540732085704803,0.9962466359138489,0.9878770112991333,0.2533801198005676,0.003826142754405737,0.05500584468245506,0.021014129742980003
50002,0.013313962146639824,0.02755415439605713,0.9834042191505432,0.9997416138648987,0.9778744578361511,0.03229788318276405,0.9852442741394043,0.9952099919319153,0.9997233748435974,0.34598541259765625,0.9942337870597839,0.24503521621227264,0.21826937794685364,0.7431731820106506,0.0938185602426529,0.9945884943008423,0.010689147748053074,0.957158625125885,0.9991418123245239,0.0664360374212265,0.971727192401886,0.11485864967107773,0.9996852874755859,0.0032613473013043404,0.040315281599760056,0.9921820759773254
50003,0.978456974029541,0.9995070695877075,0.05228288471698761,0.310085266828537,0.013122549280524254,0.9749012589454651,0.9999704360961914,0.6220954656600952,0.3016117811203003,0.050944164395332336,0.9992009997367859,0.9998528957366943,0.9996527433395386,0.09505517035722733,0.024090491235256195,0.9945236444473267,0.0082475570961833,0.10265978425741196,0.01902036741375923,0.6613766551017761,0.045233678072690964,0.01847201958298683,0.03824508935213089,0.9628066420555115,0.9754599332809448,0.9999901056289673
50004,0.023634973913431168,0.026169924065470695,0.9965096116065979,0.08690200001001358,0.9996358156204224,0.9929201006889343,0.2468777596950531,0.018900318071246147,0.08966019749641418,0.2036771923303604,0.028842182829976082,0.8140813112258911,0.9968083500862122,0.031053759157657623,0.9976450800895691,0.02060573920607567,0.9914886951446533,0.393882691860199,0.998745322227478,0.9868500232696533,0.9630439877510071,0.0895538479089737,0.9996156692504883,0.020097484812140465,0.058678656816482544,0.10133029520511627
50005,0.07645315676927567,0.9996194839477539,0.9931305050849915,0.023484954610466957,0.06562391668558121,0.9999587535858154,0.4612657129764557,0.03508419170975685,0.2778598964214325,0.9999254941940308,0.29589131474494934,0.009323335252702236,0.056044336408376694,0.9998373985290527,0.9834654331207275,0.07929959148168564,0.9824277758598328,0.07727795094251633,0.04684159532189369,0.28610166907310486,0.3180658519268036,0.030270637944340706,0.9965631365776062,0.009064930491149426,0.9947618842124939,0.11962150037288666
50006,0.028413554653525352,0.06404288113117218,0.9998297691345215,0.1249723806977272,0.9946967363357544,0.9765055179595947,0.06437895447015762,0.11059332638978958,0.2935800850391388,0.1199808195233345,0.09179873764514923,0.05193941667675972,0.12025508284568787,0.029534097760915756,0.042087603360414505,0.07153383642435074,0.9701841473579407,0.021711766719818115,0.9930146932601929,0.9996575117111206,0.9818873405456543,0.11860501021146774,0.9976956248283386,0.9744443893432617,0.043863311409950256,0.9052882194519043
50007,0.9965198040008545,0.026241173967719078,0.9991150498390198,0.060035839676856995,0.9950332641601562,0.05093368887901306,0.022333847358822823,0.9891345500946045,0.12235286086797714,0.7308375835418701,0.023223934695124626,0.00975675880908966,0.9785822033882141,0.05230378359556198,0.9976907968521118,0.030290015041828156,0.013187306001782417,0.574549674987793,0.01726498082280159,0.07061611115932465,0.047983985394239426,0.9990522265434265,0.998694121837616,0.9971256852149963,0.07006848603487015,0.10128077864646912
50008,0.01578650251030922,0.010000590234994888,0.9863943457603455,0.03639724850654602,0.998416543006897,0.9877417087554932,0.026811832562088966,0.9554351568222046,0.9999706745147705,1.0,0.02335852012038231,0.013804139569401741,0.9974517226219177,0.0926971584558487,0.3423916697502136,0.19990921020507812,0.9960246086120605,0.9999980926513672,0.9309743046760559,0.4173842966556549,0.2017141729593277,0.9299179911613464,0.9837465882301331,0.013225734233856201,0.4277048707008362,1.0
50009,0.9932460784912109,0.4852467477321625,0.041741855442523956,0.9994267225265503,0.01167388167232275,0.04614797234535217,0.5550183057785034,0.9995661377906799,0.909719705581665,0.0647105798125267,0.07033637911081314,0.9999895095825195,0.1948319673538208,0.9962188601493835,0.05034036561846733,0.1895177662372589,0.9975602626800537,0.9883233308792114,0.01520122867077589,0.4756315052509308,0.9956692457199097,0.1804332137107849,0.09252800047397614,0.9956778883934021,0.12969081103801727,0.9999932050704956
