index,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
50000,0.9861984252929688,0.11361360549926758,0.9999995231628418,0.7617950439453125,0.9866341352462769,0.9973509311676025,0.041470468044281006,0.9921759963035583,0.9745205044746399,0.07831587642431259,0.03264566510915756,0.059346284717321396,0.07888339459896088,0.11151900887489319,0.09808161854743958,0.3076499402523041,0.08253854513168335,0.09614662826061249,0.03835747018456459,0.9953828454017639,0.9932282567024231,0.12878048419952393,0.051108457148075104,0.9659700989723206,0.03771242871880531,0.9852697253227234
50001,0.12538345158100128,0.9574438333511353,0.8058465719223022,0.5049856901168823,0.9923111200332642,0.08870227634906769,0.9639414548873901,0.035875946283340454,0.9682594537734985,0.9211531281471252,0.999886155128479,0.9751462936401367,0.1394597887992859,0.08263231068849564,0.991502046585083,0.9854626655578613,0.26246413588523865,0.08215609192848206,0.9359930157661438,0.19315952062606812,0.24818125367164612,0.9990629553794861,0.14686724543571472,0.03697606921195984,0.11500249803066254,0.07800242304801941
50002,0.04685208201408386,0.06306246668100357,0.7100686430931091,0.9328221082687378,0.9944128394126892,0.04739745706319809,0.9728547930717468,0.8936200737953186,0.9981964230537415,0.6255030632019043,0.9886012673377991,0.08890445530414581,0.08910050988197327,0.17042885720729828,0.027762306854128838,0.9966846108436584,0.06527261435985565,0.9951468110084534,0.9999834299087524,0.05863611772656441,0.9950357675552368,0.20487959682941437,0.996006190776825,0.026869919151067734,0.055089257657527924,0.9552989602088928
50003,0.9728349447250366,0.9954362511634827,0.017394285649061203,0.9047572612762451,0.021544599905610085,0.5056979060173035,0.9663025736808777,0.3452782928943634,0.35434412956237793,0.058340560644865036,0.9999887943267822,0.9995999932289124,0.9925523996353149,0.10274656116962433,0.06457727402448654,0.9994414448738098,0.03315442427992821,0.15862737596035004,0.07693927735090256,0.9994441866874695,0.04181349650025368,0.07956704497337341,0.03327110409736633,0.9971651434898376,0.11964859813451767,0.9987070560455322
50004,0.09227247536182404,0.08975760638713837,0.1717686653137207,0.13298557698726654,0.9993846416473389,0.9826452732086182,0.09988559782505035,0.023646576330065727,0.19829943776130676,0.06464864313602448,0.07615987211465836,0.9878408312797546,0.9991959929466248,0.18870973587036133,0.9959741234779358,0.05337461456656456,0.9938544034957886,0.20275761187076569,0.9827436208724976,0.9992745518684387,0.9925300478935242,0.1554163545370102,0.9928398132324219,0.04361313581466675,0.14712293446063995,0.17357219755649567
50005,0.23003315925598145,0.9244814515113831,0.9180611968040466,0.2045418918132782,0.08203908056020737,0.5174052119255066,0.19889795780181885,0.07222440093755722,0.16753029823303223,0.9989771842956543,0.4985561966896057,0.06386245042085648,0.15642237663269043,0.9952710270881653,0.9935319423675537,0.5510368943214417,0.915766179561615,0.13881941139698029,0.10833961516618729,0.08021893352270126,0.22143404185771942,0.13069400191307068,0.9932792782783508,0.07213937491178513,0.9947705864906311,0.16571594774723053
50006,0.12155424058437347,0.0857740044593811,0.9949777722358704,0.8269358277320862,0.9977920055389404,0.3708316385746002,0.12513716518878937,0.0297305416315794,0.14566899836063385,0.07432899624109268,0.04327427223324776,0.29216137528419495,0.10889948159456253,0.5882806777954102,0.10330034047365189,0.33898115158081055,0.9586009979248047,0.05777829512953758,0.9922112226486206,0.9995529055595398,0.9993751645088196,0.07193060219287872,0.2658654451370239,0.9857132434844971,0.03103114850819111,0.10237300395965576
50007,0.9454319477081299,0.04293937608599663,0.9980985522270203,0.059371210634708405,0.9960036873817444,0.06089073792099953,0.04654775187373161,0.7241683006286621,0.13113653659820557,0.8806866407394409,0.3082936108112335,0.04479604959487915,0.98119056224823,0.060010310262441635,0.9897654056549072,0.03584315627813339,0.040359221398830414,0.08290879428386688,0.02707749232649803,0.10917278379201889,0.15009528398513794,0.985815167427063,0.9889982342720032,0.969461977481842,0.04963326081633568,0.06018738076090813
50008,0.060850851237773895,0.1226242333650589,0.7542709708213806,0.050898220390081406,0.9921951293945312,0.9714379906654358,0.19586946070194244,0.09997982531785965,0.9965412020683289,0.9988985061645508,0.1371815949678421,0.14377127587795258,0.862743079662323,0.8601646423339844,0.04436003044247627,0.7801256775856018,0.7151901125907898,0.9981276392936707,0.15709911286830902,0.1674979031085968,0.5658709406852722,0.8572764992713928,0.9930866360664368,0.035145103931427,0.3224552273750305,0.9999953508377075
50009,0.9693425297737122,0.10414492338895798,0.06696867942810059,0.9919529557228088,0.04973866790533066,0.05742011219263077,0.9265518188476562,0.9767113924026489,0.8187415599822998,0.08438524603843689,0.959716796875,0.9999998807907104,0.1285514533519745,0.9997687935829163,0.08221393078565598,0.11938835680484772,0.9868268966674805,0.8501526713371277,0.05127852410078049,0.9899493455886841,0.7695928812026978,0.09087570011615753,0.11241479963064194,0.4795019328594208,0.15209490060806274,0.9998762607574463
50010,0.15796245634555817,0.9758026003837585,0.07027700543403625,0.08277681469917297,0.07068593055009842,0.0504801981151104,0.07134216278791428,0.8612924814224243,0.41877254843711853,0.997503936290741,0.802768349647522,0.9749729633331299,0.9979357719421387,0.12743468582630157,0.9977290034294128,0.03412547707557678,0.9965810179710388,0.9975124597549438,0.4360734820365906,0.10681506246328354,0.9896138310432434,0.995307981967926,0.07208642363548279,0.034040700644254684,0.0884566679596901,0.9809811115264893
50011,0.765001118183136,0.08210750669240952,0.9828450679779053,0.1498086154460907,0.05713452026247978,0.044689249247312546,0.9952221512794495,0.6111356019973755,0.09924124926328659,0.9883130192756653,0.04378310590982437,0.05071038380265236,0.09964675456285477,0.6762135624885559,0.08230192214250565,0.9853970408439636,0.9879686832427979,0.05660127475857735,0.9985300302505493,0.987108051776886,0.9983212351799011,0.33434468507766724,0.5722137689590454,0.02397448569536209,0.03714275360107422,0.04667402058839798
50012,0.9810823202133179,0.052721891552209854,0.1535709947347641,0.10839016735553741,0.9997439980506897,0.05468360334634781,0.08431891351938248,0.9966722726821899,0.9225323796272278,0.9870453476905823,0.1627693772315979,0.9999924898147583,0.15405391156673431,0.9914491772651672,0.04898400977253914,0.060043539851903915,0.9562311768531799,0.14455851912498474,0.08284283429384232,0.1040552482008934,0.997262716293335,0.24937847256660461,0.997036337852478,0.9652507305145264,0.16054020822048187,0.5615870952606201
