index,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
50000,0.9984241724014282,0.013409549370408058,0.9969866871833801,0.9420275092124939,0.9928722381591797,0.9994025230407715,0.017614329233765602,0.9454876184463501,0.9988728165626526,0.6379292607307434,0.0178813673555851,0.02977694384753704,0.02241806872189045,0.04205775633454323,0.048762738704681396,0.09554891288280487,0.055655162781476974,0.06500992923974991,0.01200814824551344,0.6572570204734802,0.9946905970573425,0.9265398979187012,0.017496248707175255,0.9838976263999939,0.05129381641745567,0.9968631267547607
50001,0.01622772216796875,0.9714512825012207,0.7458187341690063,0.06200946122407913,0.9990466237068176,0.019482072442770004,0.9937396049499512,0.04687786102294922,0.9762783050537109,0.5472791194915771,0.9850049018859863,0.9804797172546387,0.014662861824035645,0.012684390880167484,0.9363821148872375,0.9931384921073914,0.32449737191200256,0.6032984852790833,0.05453278496861458,0.030471378937363625,0.9961341619491577,0.9935818910598755,0.020829323679208755,0.009400495328009129,0.038739509880542755,0.013975442387163639
50002,0.0593445859849453,0.029731763526797295,0.8751225471496582,0.9974604845046997,0.9786722660064697,0.022515391930937767,0.9911503791809082,0.35659414529800415,0.9997527003288269,0.3276306986808777,0.9217048287391663,0.893845796585083,0.22476477921009064,0.5650621056556702,0.0156069565564394,0.9985437393188477,0.021533627063035965,0.9741928577423096,0.9997240900993347,0.047407496720552444,0.9955037236213684,0.182060107588768,0.9961519837379456,0.02692127227783203,0.0654066652059555,0.974973201751709
50003,0.9917188882827759,0.9709877371788025,0.017427805811166763,0.120969757437706,0.002541981404647231,0.9358884692192078,0.9945213794708252,0.13554492592811584,0.9757059216499329,0.06951026618480682,0.9978305697441101,0.9644972681999207,0.987208902835846,0.014662050642073154,0.007122706156224012,0.9905883073806763,0.02333207242190838,0.9480957388877869,0.02512415498495102,0.9993394017219543,0.00515419477596879,0.03924190253019333,0.035161133855581284,0.9945709109306335,0.10970402508974075,0.9702418446540833
50004,0.020267562940716743,0.006498353090137243,0.9750615954399109,0.013067444786429405,0.9972519278526306,0.9915589094161987,0.017232583835721016,0.011029932647943497,0.02596699260175228,0.02319643273949623,0.007786598522216082,0.9661031365394592,0.9984031319618225,0.013572869822382927,0.9873708486557007,0.10805419087409973,0.9944009184837341,0.4242037832736969,0.9969484210014343,0.9993351101875305,0.6297841668128967,0.20170050859451294,0.9988970756530762,0.00845020916312933,0.18981872498989105,0.05970378965139389
50005,0.034728191792964935,0.996052086353302,0.9957433342933655,0.0286552831530571,0.017411017790436745,0.2575854957103729,0.028450995683670044,0.03309210389852524,0.21902553737163544,0.9861679673194885,0.05242766812443733,0.25693902373313904,0.0634486973285675,0.908450186252594,0.9864440560340881,0.040672484785318375,0.992886483669281,0.04644012451171875,0.028461679816246033,0.0811770111322403,0.7307173013687134,0.12749169766902924,0.9965651631355286,0.6777710318565369,0.9811268448829651,0.0441884882748127
50006,0.06522689014673233,0.050017841160297394,0.977113664150238,0.10521624237298965,0.9915705919265747,0.46646732091903687,0.0760829746723175,0.03392840921878815,0.10220709443092346,0.3039984107017517,0.06375713646411896,0.23480337858200073,0.05484889820218086,0.06384802609682083,0.021350985392928123,0.2811112105846405,0.9676206111907959,0.12270142883062363,0.9883826375007629,0.9994452595710754,0.9997547268867493,0.11618740856647491,0.9704031348228455,0.38755375146865845,0.08319427818059921,0.14297139644622803
50007,0.9558399319648743,0.009886262007057667,0.9966076612472534,0.02040964365005493,0.986106276512146,0.04707583412528038,0.007967544719576836,0.9793930053710938,0.027594776824116707,0.616921067237854,0.004872616846114397,0.10738982260227203,0.9957712292671204,0.006732395384460688,0.9961353540420532,0.03934304416179657,0.2088255137205124,0.29747870564460754,0.003727691015228629,0.27842357754707336,0.02848009765148163,0.9915246367454529,0.9848263263702393,0.5617071986198425,0.014401288703083992,0.010322364047169685
50008,0.29307809472084045,0.009338466450572014,0.5214026570320129,0.013196536339819431,0.9984005093574524,0.4770057499408722,0.9288384914398193,0.0473477765917778,0.9994667172431946,0.9999704360961914,0.02368212677538395,0.046953052282333374,0.9900473952293396,0.06383995711803436,0.10947252064943314,0.9374679923057556,0.36472201347351074,0.9979658126831055,0.35590705275535583,0.04021400213241577,0.6781534552574158,0.9952699542045593,0.9631395936012268,0.027757829055190086,0.45945417881011963,0.9999985694885254
50009,0.9701076149940491,0.8453506231307983,0.9154447317123413,0.9954217076301575,0.08367082476615906,0.056285567581653595,0.6289884448051453,0.9996823072433472,0.05378536507487297,0.0902625098824501,0.2798486351966858,0.9978444576263428,0.06672657281160355,0.7086833119392395,0.032459791749715805,0.051968302577733994,0.9753096699714661,0.9747587442398071,0.035172563046216965,0.9640507102012634,0.9638447761535645,0.043810438364744186,0.16230571269989014,0.017894461750984192,0.26017165184020996,0.9969401359558105
